order_id,customer_id,order_date,category,basket_value,items_count,discount_flag,boutique_flag
ORD0009066,C002192,2025-12-05,RTW,665.9,2,0,0
ORD0009067,C002193,2024-09-04,RTW,119.93,2,1,1
ORD0009068,C002193,2025-01-23,Accessories,1689.79,3,0,0
ORD0009069,C002193,2025-07-14,Accessories,332.82,2,0,1
ORD0009070,C002193,2024-09-30,Beauty,294.58,3,0,0
ORD0009071,C002194,2025-05-23,Beauty,669.87,10,0,1
ORD0009072,C002194,2025-08-20,Beauty,521.99,6,0,0
ORD0009073,C002194,2025-08-16,Fragrance,272.77,4,0,0
ORD0009074,C002195,2024-12-25,Accessories,246.62,4,0,0
ORD0009075,C002195,2025-11-29,Beauty,195.82,3,0,1
ORD0009076,C002195,2025-12-24,RTW,1601.89,1,0,0
ORD0009077,C002195,2025-01-02,Beauty,105.62,3,0,0
ORD0009078,C002195,2025-10-24,RTW,417.14,4,0,0
ORD0009079,C002195,2025-07-27,Beauty,217.53,6,0,0
ORD0009080,C002195,2026-01-21,Fragrance,551.13,4,1,1
ORD0009081,C002196,2025-05-22,Accessories,432.43,3,0,1
ORD0009082,C002196,2025-10-15,Accessories,50.0,4,0,1
ORD0009083,C002196,2024-08-27,RTW,631.54,2,0,1
ORD0009084,C002197,2025-05-07,Accessories,50.0,4,0,0
ORD0009085,C002197,2025-05-20,Fragrance,81.35,1,0,0
ORD0009086,C002198,2025-04-11,Accessories,410.23,3,1,0
ORD0009087,C002198,2025-11-06,RTW,63.09,4,0,0
ORD0009088,C002198,2025-11-22,Fragrance,448.58,4,0,1
ORD0009089,C002198,2025-01-12,Beauty,905.8,6,1,0
ORD0009090,C002198,2024-12-03,Accessories,159.09,4,0,0
ORD0009091,C002198,2025-01-22,Accessories,153.48,4,0,0
ORD0009092,C002198,2025-08-25,Beauty,173.78,6,0,1
ORD0009093,C002199,2025-09-20,Fragrance,183.1,3,0,1
ORD0009094,C002199,2024-09-15,Fragrance,449.79,5,0,0
ORD0009095,C002199,2024-11-09,Beauty,159.07,2,0,0
ORD0009096,C002199,2025-08-29,Accessories,251.06,2,0,0
ORD0009097,C002199,2025-08-02,Fragrance,360.0,7,0,1
ORD0009098,C002200,2025-06-03,Accessories,242.82,4,0,1
ORD0009099,C002200,2024-11-07,Fragrance,342.6,5,0,1
ORD0009100,C002201,2025-01-12,Beauty,120.28,8,0,1
ORD0009101,C002201,2024-12-07,Beauty,515.84,3,0,0
ORD0009102,C002201,2024-12-06,RTW,778.84,4,0,1
ORD0009103,C002202,2024-09-07,Accessories,300.14,1,0,0
ORD0009104,C002202,2025-01-27,Beauty,378.5,5,0,0
ORD0009105,C002202,2025-08-29,Fragrance,102.98,9,0,0
ORD0009106,C002203,2026-01-20,Beauty,262.55,5,0,1
ORD0009107,C002203,2025-02-03,Accessories,183.77,4,0,1
ORD0009108,C002203,2025-12-11,Accessories,171.27,3,0,0
ORD0009109,C002203,2024-12-14,Fragrance,147.5,3,0,0
ORD0009110,C002203,2025-02-05,Beauty,262.64,3,0,0
ORD0009111,C002204,2025-02-18,Beauty,116.21,2,0,1
ORD0009112,C002204,2025-03-09,Accessories,233.39,2,0,1
ORD0009113,C002204,2024-11-26,Beauty,112.13,5,0,1
ORD0009114,C002206,2025-05-09,Fragrance,240.46,3,0,1
ORD0009115,C002206,2025-06-27,Accessories,476.48,2,0,0
ORD0009116,C002207,2024-11-19,Beauty,137.02,6,0,0
ORD0009117,C002207,2025-04-03,Beauty,166.79,3,0,0
ORD0009118,C002207,2025-06-20,Accessories,108.64,2,0,0
ORD0009119,C002207,2024-11-03,Accessories,147.76,3,0,0
ORD0009120,C002207,2025-06-10,Beauty,327.74,5,0,0
ORD0009121,C002207,2025-09-01,Accessories,56.48,4,0,0
ORD0009122,C002208,2024-11-16,Beauty,132.3,6,0,0
ORD0009123,C002208,2025-10-05,Beauty,299.26,2,0,1
ORD0009124,C002208,2026-01-30,Accessories,320.4,4,0,0
ORD0009125,C002208,2025-07-03,Beauty,180.41,3,0,0
ORD0009126,C002208,2025-05-25,RTW,106.88,2,0,0
ORD0009127,C002210,2025-03-06,Fragrance,50.0,3,0,0
ORD0009128,C002210,2025-04-09,Fragrance,152.33,3,1,0
ORD0009129,C002211,2026-01-27,Beauty,255.53,5,0,0
ORD0009130,C002211,2024-11-30,Beauty,68.93,3,1,0
ORD0009131,C002211,2024-11-19,Fragrance,180.8,4,0,1
ORD0009132,C002211,2025-02-01,Beauty,204.55,3,0,0
ORD0009133,C002211,2025-06-03,RTW,275.44,3,0,0
ORD0009134,C002212,2026-01-14,Beauty,308.14,2,0,0
ORD0009135,C002212,2025-03-12,Beauty,460.89,5,0,0
ORD0009136,C002212,2025-10-27,Accessories,980.25,3,0,1
ORD0009137,C002212,2025-06-07,Beauty,257.24,4,0,1
ORD0009138,C002212,2024-11-05,Accessories,137.99,3,0,0
ORD0009139,C002212,2024-08-12,Accessories,641.46,3,0,1
ORD0009140,C002212,2025-02-10,Fragrance,180.22,6,0,0
ORD0009141,C002213,2024-10-24,Fragrance,74.52,5,1,1
ORD0009142,C002213,2025-05-16,Accessories,180.05,4,0,1
ORD0009143,C002214,2024-12-27,Accessories,58.57,3,1,1
ORD0009144,C002214,2025-03-09,Accessories,1533.3,2,0,1
ORD0009145,C002214,2024-09-29,Accessories,208.66,4,0,1
ORD0009146,C002214,2024-11-07,Accessories,178.95,2,0,1
ORD0009147,C002214,2025-06-17,Beauty,1624.29,5,0,1
ORD0009148,C002214,2024-11-01,Fragrance,391.65,4,0,0
ORD0009149,C002214,2025-11-17,Fragrance,189.11,4,0,0
ORD0009150,C002214,2025-11-08,RTW,204.82,4,0,1
ORD0009151,C002214,2024-08-17,Accessories,184.15,3,0,1
ORD0009152,C002214,2025-06-18,Beauty,687.83,3,0,1
ORD0009153,C002214,2025-12-20,Beauty,781.73,3,0,1
ORD0009154,C002214,2025-11-30,RTW,337.42,3,0,1
ORD0009155,C002215,2025-04-12,Fragrance,118.63,5,0,0
ORD0009156,C002215,2025-06-09,Beauty,188.41,4,0,0
ORD0009157,C002216,2025-04-14,RTW,269.54,4,1,0
ORD0009158,C002216,2025-11-23,Fragrance,201.88,1,0,1
ORD0009159,C002216,2025-07-25,RTW,56.59,3,0,1
ORD0009160,C002216,2024-10-07,Beauty,377.34,2,1,1
ORD0009161,C002218,2025-06-05,RTW,1136.84,2,0,0
ORD0009162,C002218,2025-12-05,RTW,588.49,4,0,1
ORD0009163,C002218,2025-02-20,Accessories,205.0,2,0,1
ORD0009164,C002218,2025-07-15,Accessories,120.27,4,0,1
ORD0009165,C002218,2024-10-04,Fragrance,320.53,6,0,0
ORD0009166,C002218,2026-01-10,Accessories,1018.73,4,0,0
ORD0009167,C002218,2025-08-23,Fragrance,686.78,6,0,1
ORD0009168,C002219,2025-09-30,RTW,467.87,1,0,0
ORD0009169,C002219,2024-08-11,Beauty,513.83,4,0,1
ORD0009170,C002219,2025-03-03,Fragrance,223.37,6,0,1
ORD0009171,C002219,2025-09-03,RTW,529.3,4,0,1
ORD0009172,C002219,2025-07-20,Accessories,378.55,2,0,0
ORD0009173,C002219,2025-05-22,RTW,142.77,4,1,0
ORD0009174,C002220,2024-10-21,Beauty,135.1,4,0,0
ORD0009175,C002220,2024-08-21,Beauty,202.46,5,0,0
ORD0009176,C002220,2025-01-01,Fragrance,437.29,6,0,0
ORD0009177,C002220,2024-09-07,Fragrance,345.19,4,0,1
ORD0009178,C002220,2025-02-21,Accessories,1202.97,3,0,0
ORD0009179,C002220,2025-12-05,Accessories,278.06,2,0,1
ORD0009180,C002220,2025-01-23,Beauty,322.08,3,0,1
ORD0009181,C002220,2025-09-09,Accessories,554.55,4,0,1
ORD0009182,C002222,2026-01-03,Beauty,202.43,4,0,1
ORD0009183,C002222,2024-11-04,Beauty,451.06,5,0,0
ORD0009184,C002222,2025-09-01,Fragrance,68.69,3,0,1
ORD0009185,C002222,2024-08-19,Fragrance,395.94,4,0,1
ORD0009186,C002223,2025-06-01,Beauty,251.56,8,1,0
ORD0009187,C002223,2025-11-11,Beauty,354.14,3,0,0
ORD0009188,C002223,2025-09-29,Beauty,500.78,7,1,0
ORD0009189,C002223,2025-07-06,Beauty,142.9,2,0,0
ORD0009190,C002223,2024-11-04,Fragrance,236.51,4,0,0
ORD0009191,C002223,2025-03-13,Beauty,369.97,3,0,0
ORD0009192,C002223,2024-10-16,Fragrance,458.97,6,0,0
ORD0009193,C002223,2024-09-05,Beauty,128.43,3,0,0
ORD0009194,C002223,2025-03-14,Fragrance,292.66,4,0,0
ORD0009195,C002223,2026-01-28,Accessories,265.28,4,0,0
ORD0009196,C002223,2025-02-18,Fragrance,142.59,4,0,0
ORD0009197,C002223,2024-11-09,Beauty,392.25,2,0,0
ORD0009198,C002224,2025-01-16,Accessories,288.3,4,1,1
ORD0009199,C002224,2026-01-06,Accessories,465.67,4,0,1
ORD0009200,C002224,2025-12-15,Accessories,131.26,4,0,1
ORD0009201,C002224,2025-07-28,Fragrance,202.09,7,1,1
ORD0009202,C002226,2025-10-13,Beauty,164.23,3,0,0
ORD0009203,C002226,2024-10-27,Beauty,212.18,3,0,0
ORD0009204,C002226,2025-07-27,Accessories,346.91,3,0,0
ORD0009205,C002226,2025-02-23,Fragrance,386.02,6,0,0
ORD0009206,C002226,2025-08-24,Fragrance,65.4,6,1,0
ORD0009207,C002226,2025-08-09,Fragrance,206.18,1,0,0
ORD0009208,C002226,2025-10-17,Beauty,68.8,4,0,1
ORD0009209,C002229,2024-11-20,Beauty,160.6,4,0,0
ORD0009210,C002229,2025-01-15,Accessories,395.58,2,0,1
ORD0009211,C002229,2025-05-08,Fragrance,136.37,3,0,0
ORD0009212,C002229,2024-11-21,Beauty,273.01,1,0,0
ORD0009213,C002229,2025-09-26,RTW,144.93,1,0,1
ORD0009214,C002230,2024-12-22,RTW,116.13,3,0,0
ORD0009215,C002230,2025-12-14,Fragrance,184.05,5,0,0
ORD0009216,C002230,2025-01-15,Beauty,124.67,7,0,0
ORD0009217,C002230,2025-01-31,Accessories,254.2,4,0,0
ORD0009218,C002230,2025-03-02,Fragrance,59.36,4,0,0
ORD0009219,C002231,2025-03-10,Beauty,530.27,6,0,0
ORD0009220,C002231,2024-11-04,Beauty,236.65,6,0,0
ORD0009221,C002231,2025-02-02,Accessories,357.14,4,0,0
ORD0009222,C002231,2025-07-31,Accessories,1914.83,4,0,0
ORD0009223,C002231,2024-09-03,Beauty,227.26,5,0,1
ORD0009224,C002231,2025-03-09,Beauty,835.87,3,0,0
ORD0009225,C002234,2025-08-29,Beauty,232.21,2,0,0
ORD0009226,C002234,2025-04-07,Fragrance,253.02,2,0,0
ORD0009227,C002234,2025-08-31,Beauty,54.31,7,1,1
ORD0009228,C002234,2025-04-10,Fragrance,106.48,3,0,1
ORD0009229,C002235,2025-04-12,Fragrance,132.57,4,1,1
ORD0009230,C002235,2024-10-09,Beauty,158.55,5,0,0
ORD0009231,C002235,2025-03-26,Beauty,159.16,2,0,0
ORD0009232,C002235,2025-01-07,Accessories,492.9,1,1,0
ORD0009233,C002235,2024-11-18,Beauty,776.79,3,0,0
ORD0009234,C002236,2025-11-03,Fragrance,341.24,4,0,1
ORD0009235,C002236,2025-01-04,Accessories,123.4,3,0,1
ORD0009236,C002236,2025-04-14,RTW,164.6,4,1,1
ORD0009237,C002236,2025-01-31,Accessories,472.25,4,1,1
ORD0009238,C002236,2025-03-17,Fragrance,125.9,6,0,1
ORD0009239,C002236,2025-09-11,Fragrance,260.41,3,0,1
ORD0009240,C002236,2024-12-11,Fragrance,60.04,4,0,1
ORD0009241,C002236,2025-12-23,Fragrance,392.38,7,0,1
ORD0009242,C002236,2025-03-21,RTW,266.9,2,0,1
ORD0009243,C002236,2025-02-08,Fragrance,216.48,4,0,0
ORD0009244,C002237,2024-08-30,Beauty,272.48,6,0,0
ORD0009245,C002237,2025-06-14,RTW,1697.21,3,0,1
ORD0009246,C002237,2025-06-22,Accessories,1108.53,3,0,1
ORD0009247,C002238,2025-08-15,Beauty,90.24,5,0,0
ORD0009248,C002238,2024-08-26,Beauty,194.58,1,0,0
ORD0009249,C002238,2025-12-22,Beauty,1469.58,4,0,0
ORD0009250,C002239,2025-02-07,Accessories,385.15,3,1,0
ORD0009251,C002239,2025-04-02,Beauty,141.65,7,0,0
ORD0009252,C002240,2025-05-09,Beauty,416.1,2,0,1
ORD0009253,C002240,2024-12-10,RTW,411.66,4,0,1
ORD0009254,C002240,2025-12-25,Accessories,174.36,4,0,1
ORD0009255,C002240,2025-05-09,Fragrance,954.63,4,0,1
ORD0009256,C002240,2026-01-12,RTW,440.92,4,0,0
ORD0009257,C002240,2024-11-29,RTW,232.44,4,0,1
ORD0009258,C002240,2025-03-13,RTW,864.76,4,1,1
ORD0009259,C002240,2025-01-10,Fragrance,1268.92,3,1,1
ORD0009260,C002242,2024-09-03,Beauty,215.75,4,0,0
ORD0009261,C002242,2024-09-08,Beauty,50.0,5,0,0
ORD0009262,C002242,2024-09-04,Beauty,362.57,3,0,0
ORD0009263,C002242,2024-12-10,RTW,798.67,4,0,0
ORD0009264,C002242,2025-10-17,RTW,80.49,4,0,1
ORD0009265,C002242,2025-04-04,Beauty,315.43,5,0,0
ORD0009266,C002243,2025-07-30,Accessories,285.11,4,0,1
ORD0009267,C002243,2025-10-19,RTW,835.64,4,0,1
ORD0009268,C002243,2024-12-08,Accessories,406.51,4,0,1
ORD0009269,C002243,2024-11-07,Fragrance,555.47,6,0,1
ORD0009270,C002243,2025-02-07,Accessories,405.78,4,0,1
ORD0009271,C002243,2024-11-05,Accessories,322.92,4,0,1
ORD0009272,C002244,2024-12-22,Fragrance,62.84,5,0,0
ORD0009273,C002244,2025-02-01,Accessories,55.63,3,0,0
ORD0009274,C002244,2025-03-20,RTW,146.09,2,0,0
ORD0009275,C002244,2025-11-30,Beauty,282.07,6,0,0
ORD0009276,C002246,2024-10-25,Fragrance,50.0,5,1,0
ORD0009277,C002246,2025-06-19,Fragrance,170.94,3,1,0
ORD0009278,C002246,2024-09-10,Beauty,62.21,3,1,0
ORD0009279,C002246,2025-04-21,Beauty,356.57,3,0,0
ORD0009280,C002246,2025-11-07,Fragrance,148.24,5,0,0
ORD0009281,C002246,2025-05-17,RTW,80.08,3,0,0
ORD0009282,C002247,2025-02-24,Fragrance,63.16,4,1,0
ORD0009283,C002247,2025-10-15,Beauty,71.84,4,0,0
ORD0009284,C002247,2025-04-15,RTW,343.49,4,0,0
ORD0009285,C002247,2024-09-05,Beauty,96.62,3,0,0
ORD0009286,C002248,2024-12-02,Fragrance,155.95,2,0,1
ORD0009287,C002248,2025-01-18,Beauty,187.95,3,0,0
ORD0009288,C002248,2025-10-05,Beauty,61.36,5,0,0
ORD0009289,C002248,2024-10-13,RTW,98.6,4,0,1
ORD0009290,C002249,2024-08-30,RTW,148.98,2,0,1
ORD0009291,C002249,2026-01-09,RTW,306.17,3,0,0
ORD0009292,C002249,2025-07-18,Accessories,190.16,4,0,0
ORD0009293,C002249,2025-03-03,Fragrance,106.09,4,0,1
ORD0009294,C002249,2025-08-06,RTW,520.17,4,0,0
ORD0009295,C002250,2026-01-28,Beauty,811.08,6,0,0
ORD0009296,C002250,2025-09-29,Accessories,122.57,4,0,0
ORD0009297,C002250,2025-04-29,Beauty,80.67,3,1,0
ORD0009298,C002250,2025-09-26,Beauty,81.14,3,0,0
ORD0009299,C002251,2025-08-25,RTW,50.0,4,0,0
ORD0009300,C002251,2025-11-03,Beauty,263.6,2,0,0
ORD0009301,C002252,2024-11-16,Fragrance,120.3,5,0,0
ORD0009302,C002253,2025-07-02,Fragrance,192.54,3,0,0
ORD0009303,C002253,2025-01-27,RTW,132.69,4,0,0
ORD0009304,C002253,2025-02-04,Fragrance,196.27,2,0,1
ORD0009305,C002253,2025-01-25,RTW,424.94,4,0,0
ORD0009306,C002253,2025-02-17,Accessories,831.31,4,1,1
ORD0009307,C002254,2024-09-02,RTW,592.43,3,0,0
ORD0009308,C002254,2025-04-25,RTW,1073.2,4,0,0
ORD0009309,C002254,2025-08-07,Beauty,323.74,4,0,1
ORD0009310,C002254,2024-10-05,Accessories,264.5,4,1,1
ORD0009311,C002254,2025-07-04,Fragrance,240.44,7,0,0
ORD0009312,C002254,2025-07-26,RTW,241.53,4,0,1
ORD0009313,C002255,2025-10-15,Fragrance,215.49,5,0,1
ORD0009314,C002255,2024-12-10,RTW,502.01,4,0,1
ORD0009315,C002255,2025-05-26,Accessories,1204.4,3,0,1
ORD0009316,C002255,2024-10-28,RTW,234.56,4,0,1
ORD0009317,C002255,2024-11-07,Beauty,523.76,3,0,0
ORD0009318,C002255,2025-02-21,Fragrance,562.55,4,0,1
ORD0009319,C002256,2025-09-26,Fragrance,379.38,4,0,0
ORD0009320,C002257,2025-01-01,RTW,60.3,3,0,1
ORD0009321,C002257,2024-10-19,Accessories,1213.32,2,0,1
ORD0009322,C002258,2025-08-29,Fragrance,255.52,6,0,1
ORD0009323,C002258,2025-07-16,Fragrance,556.64,3,0,1
ORD0009324,C002259,2024-09-17,RTW,732.27,4,0,0
ORD0009325,C002259,2025-08-23,Fragrance,1021.77,5,0,1
ORD0009326,C002259,2024-12-14,Fragrance,454.16,4,0,1
ORD0009327,C002259,2026-01-26,Fragrance,188.31,5,0,1
ORD0009328,C002260,2024-12-12,Beauty,187.12,4,0,0
ORD0009329,C002260,2024-09-04,Fragrance,274.44,3,0,0
ORD0009330,C002260,2025-07-19,Accessories,137.59,3,1,0
ORD0009331,C002260,2025-07-03,Accessories,50.0,4,0,0
ORD0009332,C002260,2026-01-15,Beauty,103.28,5,0,0
ORD0009333,C002260,2025-07-02,Fragrance,1349.22,6,0,0
ORD0009334,C002260,2025-07-21,Accessories,468.86,2,0,0
ORD0009335,C002261,2025-10-24,Beauty,104.61,3,0,0
ORD0009336,C002261,2024-12-14,Beauty,288.04,4,0,0
ORD0009337,C002261,2025-08-22,Beauty,181.48,3,0,0
ORD0009338,C002261,2025-12-02,Fragrance,226.21,2,0,0
ORD0009339,C002261,2025-06-17,Beauty,50.0,4,0,0
ORD0009340,C002262,2025-01-21,Accessories,308.6,2,0,1
ORD0009341,C002262,2025-02-02,Beauty,458.49,3,0,0
ORD0009342,C002263,2025-05-29,Accessories,254.16,2,0,1
ORD0009343,C002263,2025-10-26,RTW,261.42,2,0,1
ORD0009344,C002263,2025-11-03,RTW,141.46,2,0,1
ORD0009345,C002263,2025-11-05,Fragrance,866.84,6,1,1
ORD0009346,C002264,2024-11-20,Fragrance,631.77,4,1,0
ORD0009347,C002266,2025-07-27,Accessories,517.64,4,0,1
ORD0009348,C002266,2025-11-30,Accessories,242.61,2,0,1
ORD0009349,C002267,2025-09-08,Fragrance,372.1,7,0,0
ORD0009350,C002267,2025-08-05,Beauty,103.62,2,0,0
ORD0009351,C002269,2024-09-11,Beauty,111.7,3,0,0
ORD0009352,C002269,2025-09-04,Beauty,50.0,4,0,0
ORD0009353,C002269,2025-10-15,Beauty,50.0,4,0,0
ORD0009354,C002269,2025-09-03,Accessories,147.08,4,0,0
ORD0009355,C002270,2025-10-21,Accessories,659.67,2,0,0
ORD0009356,C002270,2025-02-19,Fragrance,472.2,7,1,0
ORD0009357,C002270,2025-11-25,Fragrance,234.27,3,1,0
ORD0009358,C002271,2025-11-12,Fragrance,58.84,3,0,0
ORD0009359,C002271,2024-09-09,Fragrance,59.9,1,0,1
ORD0009360,C002271,2025-09-13,RTW,151.45,2,0,0
ORD0009361,C002273,2025-11-26,Fragrance,821.14,3,1,0
ORD0009362,C002273,2024-09-28,RTW,167.52,4,0,1
ORD0009363,C002273,2024-11-24,RTW,123.6,3,0,1
ORD0009364,C002273,2025-01-12,RTW,1346.44,3,1,1
ORD0009365,C002273,2024-11-28,Fragrance,377.88,2,0,1
ORD0009366,C002274,2025-08-16,Fragrance,347.77,3,1,1
ORD0009367,C002274,2025-06-13,Beauty,152.36,5,0,0
ORD0009368,C002274,2024-08-10,Fragrance,147.89,2,0,0
ORD0009369,C002274,2025-04-18,Fragrance,133.16,3,0,0
ORD0009370,C002274,2025-07-15,Beauty,164.81,4,0,0
ORD0009371,C002274,2025-08-25,RTW,234.11,4,1,1
ORD0009372,C002275,2024-12-26,Fragrance,820.38,2,0,1
ORD0009373,C002275,2024-09-24,RTW,225.28,4,1,1
ORD0009374,C002275,2025-04-14,Fragrance,93.28,5,0,1
ORD0009375,C002275,2025-03-02,RTW,457.24,3,0,1
ORD0009376,C002275,2024-08-13,RTW,468.75,4,0,1
ORD0009377,C002275,2025-08-08,Fragrance,316.9,4,1,1
ORD0009378,C002275,2025-06-11,RTW,113.65,2,0,0
ORD0009379,C002275,2025-08-05,Accessories,348.1,4,0,1
ORD0009380,C002275,2025-07-02,RTW,281.17,4,0,1
ORD0009381,C002275,2025-08-05,Fragrance,548.17,2,0,1
ORD0009382,C002275,2025-12-23,RTW,595.77,2,1,1
ORD0009383,C002276,2025-05-21,Accessories,321.71,4,0,0
ORD0009384,C002276,2025-04-03,Beauty,198.01,4,0,0
ORD0009385,C002276,2025-04-07,RTW,78.54,4,0,0
ORD0009386,C002276,2024-12-15,Beauty,361.99,5,0,0
ORD0009387,C002276,2025-05-01,Accessories,421.22,4,0,1
ORD0009388,C002276,2024-10-01,Accessories,127.44,4,0,0
ORD0009389,C002276,2025-08-06,Beauty,87.47,4,0,0
ORD0009390,C002276,2024-11-18,Beauty,124.46,8,0,0
ORD0009391,C002276,2024-08-13,Fragrance,150.3,4,0,0
ORD0009392,C002276,2025-01-27,RTW,102.02,4,0,0
ORD0009393,C002276,2026-01-13,Beauty,192.73,5,0,0
ORD0009394,C002276,2025-05-26,Beauty,286.03,6,0,0
ORD0009395,C002277,2026-01-17,Fragrance,367.88,3,0,0
ORD0009396,C002277,2024-10-12,RTW,248.66,4,0,0
ORD0009397,C002277,2025-12-06,Beauty,107.05,6,0,1
ORD0009398,C002277,2025-09-04,Beauty,246.52,1,1,0
ORD0009399,C002277,2025-06-12,Accessories,199.98,4,0,0
ORD0009400,C002277,2024-09-05,Accessories,413.63,3,1,1
ORD0009401,C002278,2025-06-02,Beauty,167.93,3,1,1
ORD0009402,C002278,2024-11-26,RTW,230.94,2,0,1
ORD0009403,C002278,2025-10-04,RTW,432.27,4,1,1
ORD0009404,C002278,2025-12-30,Accessories,226.52,4,1,1
ORD0009405,C002278,2025-07-10,Accessories,191.53,3,0,0
ORD0009406,C002281,2025-03-02,Fragrance,85.92,9,0,0
ORD0009407,C002281,2024-11-11,Fragrance,298.38,1,0,0
ORD0009408,C002281,2025-01-03,Beauty,1294.37,2,1,0
ORD0009409,C002281,2025-11-12,Accessories,181.95,4,0,0
ORD0009410,C002281,2025-09-19,Fragrance,393.73,3,0,0
ORD0009411,C002282,2025-06-12,Accessories,86.22,4,0,0
ORD0009412,C002282,2025-04-06,Accessories,488.04,4,1,0
ORD0009413,C002283,2025-08-24,RTW,1018.53,4,0,1
ORD0009414,C002283,2024-10-01,Beauty,270.95,8,1,0
ORD0009415,C002283,2025-04-03,Fragrance,96.45,6,0,0
ORD0009416,C002283,2025-05-19,Beauty,456.23,4,1,0
ORD0009417,C002283,2025-01-25,Beauty,60.49,4,1,1
ORD0009418,C002283,2026-01-19,Beauty,50.0,3,1,0
ORD0009419,C002284,2025-02-24,Beauty,149.03,2,0,0
ORD0009420,C002284,2025-06-06,Accessories,135.35,2,0,0
ORD0009421,C002284,2024-11-29,Fragrance,88.21,3,0,0
ORD0009422,C002284,2025-01-18,Fragrance,634.27,6,1,0
ORD0009423,C002284,2025-05-31,Beauty,416.58,4,0,0
ORD0009424,C002284,2025-05-30,Beauty,409.63,2,0,1
ORD0009425,C002284,2025-07-24,Fragrance,156.07,2,0,0
ORD0009426,C002284,2025-01-10,Beauty,1128.82,4,0,0
ORD0009427,C002284,2024-12-20,RTW,567.11,3,0,0
ORD0009428,C002285,2026-01-08,RTW,106.92,4,0,1
ORD0009429,C002285,2025-07-17,Fragrance,1201.46,2,0,1
ORD0009430,C002285,2024-11-02,RTW,94.47,4,0,1
ORD0009431,C002286,2025-12-17,RTW,365.46,3,0,1
ORD0009432,C002286,2025-02-19,Fragrance,1005.35,5,0,1
ORD0009433,C002286,2024-09-10,Fragrance,72.65,6,0,1
ORD0009434,C002286,2024-09-12,Accessories,427.12,4,0,1
ORD0009435,C002286,2025-02-08,Fragrance,1372.83,6,0,0
ORD0009436,C002286,2025-03-13,Beauty,285.5,2,0,0
ORD0009437,C002286,2024-08-13,RTW,460.57,2,0,0
ORD0009438,C002287,2024-08-12,RTW,207.14,3,0,0
ORD0009439,C002287,2024-12-16,Fragrance,52.04,2,0,0
ORD0009440,C002287,2025-05-20,Fragrance,230.19,2,1,0
ORD0009441,C002288,2025-03-12,Accessories,261.87,3,0,1
ORD0009442,C002289,2025-11-23,Fragrance,751.24,7,0,1
ORD0009443,C002289,2025-10-04,RTW,243.03,3,0,1
ORD0009444,C002289,2024-09-05,Accessories,80.79,1,0,1
ORD0009445,C002289,2025-03-24,Beauty,360.96,4,0,1
ORD0009446,C002289,2025-11-15,Accessories,70.5,3,0,0
ORD0009447,C002289,2024-11-02,Accessories,271.36,2,1,1
ORD0009448,C002289,2025-05-05,RTW,224.49,4,1,0
ORD0009449,C002289,2026-01-30,Beauty,1762.19,2,0,1
ORD0009450,C002291,2025-03-08,RTW,280.39,4,0,0
ORD0009451,C002291,2025-12-07,Fragrance,160.09,4,0,1
ORD0009452,C002291,2026-01-25,RTW,144.17,4,0,1
ORD0009453,C002291,2025-09-27,RTW,1274.35,3,0,1
ORD0009454,C002291,2024-09-13,RTW,728.0,4,0,0
ORD0009455,C002291,2024-10-15,Accessories,161.32,3,1,1
ORD0009456,C002291,2025-12-24,Fragrance,218.4,5,1,1
ORD0009457,C002293,2024-10-25,Beauty,87.92,4,0,0
ORD0009458,C002293,2025-10-30,Fragrance,279.52,5,0,0
ORD0009459,C002293,2025-11-02,RTW,94.48,4,0,1
ORD0009460,C002293,2025-05-25,Fragrance,151.0,5,0,0
ORD0009461,C002294,2025-01-06,Fragrance,121.19,5,0,0
ORD0009462,C002294,2025-05-10,Beauty,371.05,5,1,1
ORD0009463,C002294,2025-11-26,Fragrance,229.7,3,0,0
ORD0009464,C002294,2025-03-12,Beauty,84.89,4,0,0
ORD0009465,C002295,2024-12-18,RTW,497.69,3,0,1
ORD0009466,C002295,2024-11-08,Accessories,740.29,4,0,0
ORD0009467,C002295,2025-04-08,RTW,281.18,4,1,1
ORD0009468,C002295,2025-04-19,RTW,187.55,4,0,1
ORD0009469,C002295,2025-08-07,Accessories,84.52,4,0,1
ORD0009470,C002295,2025-11-20,Beauty,102.19,4,0,1
ORD0009471,C002296,2024-10-03,Accessories,57.13,3,0,0
ORD0009472,C002296,2024-12-21,Beauty,167.66,3,0,0
ORD0009473,C002297,2024-08-08,RTW,156.23,3,0,1
ORD0009474,C002298,2025-11-28,Fragrance,269.65,4,0,0
ORD0009475,C002298,2025-04-05,Fragrance,242.78,3,0,1
ORD0009476,C002298,2025-11-10,Fragrance,124.91,3,0,0
ORD0009477,C002298,2024-12-17,Fragrance,306.6,5,1,0
ORD0009478,C002299,2025-02-08,Fragrance,532.19,1,1,0
ORD0009479,C002299,2025-08-31,Beauty,98.85,6,0,0
ORD0009480,C002299,2024-11-24,Accessories,216.03,4,0,0
ORD0009481,C002299,2024-09-10,Fragrance,58.85,6,0,0
ORD0009482,C002299,2025-07-22,Accessories,224.6,3,0,0
ORD0009483,C002300,2024-11-13,Fragrance,124.22,3,0,0
ORD0009484,C002300,2025-03-14,Beauty,180.14,5,1,1
ORD0009485,C002300,2025-03-05,Beauty,285.68,3,0,0
ORD0009486,C002300,2025-10-24,Accessories,566.61,1,0,0
